Invoice ID,Branch,city,Customer type,Gender,PRODUCT LINE,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs
235-06-8510,C,naypyitaw,Member,Male,HOME AND LIFESTYLE,$85.72 ,3,$12.86 ,,4348900.00%,8:59:00 PM,Ewallet,
433-08-7822,C,naypyitaw,Normal,Female,HEALTH AND BEAUTY,$78.89 ,7,$27.61 ,,4347000.00%,7:48:00 PM,Ewallet,
361-85-2571,A,yangon,Normal,Female,SPORTS AND TRAVEL,$89.48 ,5,$22.37 ,,4355400.00%,10:18:00 AM,Cash,
131-70-8179,A,yangon,Member,Female,HEALTH AND BEAUTY,$92.09 ,3,$13.81 ,,4351300.00%,4:27:00 PM,Cash,
500-02-2261,C,naypyitaw,Normal,Female,FOOD AND BEVERAGES,$57.29 ,6,$17.19 ,,4354500.00%,5:04:00 PM,Ewallet,
720-72-2436,A,yangon,Normal,Male,FOOD AND BEVERAGES,$66.52 ,4,$13.30 ,,4352600.00%,6:14:00 PM,Ewallet,
702-83-5291,C,naypyitaw,Member,Male,FASHION ACCESSORIES,$99.82 ,9,$44.92 ,,4355100.00%,10:43:00 AM,Cash,
809-69-9497,A,yangon,Normal,Female,HOME AND LIFESTYLE,$45.68 ,10,$22.84 ,,4348400.00%,7:30:00 PM,Ewallet,
449-16-6770,A,yangon,Normal,Male,HEALTH AND BEAUTY,$50.79 ,5,$12.70 ,,4351500.00%,2:53:00 PM,Credit card,
333-23-2632,A,yangon,Member,Male,HEALTH AND BEAUTY,$10.08 ,7,$3.53 ,,4355200.00%,8:14:00 PM,Cash,
489-82-1237,A,yangon,Normal,Female,ELECTRONIC ACCESSORIES,$93.88 ,7,$32.86 ,,4347000.00%,11:51:00 AM,Credit card,
859-97-6048,C,naypyitaw,Member,Male,ELECTRONIC ACCESSORIES,$84.25 ,2,$8.43 ,,4355000.00%,2:13:00 PM,Credit card,
676-10-2200,B,mandalay,Member,Male,FASHION ACCESSORIES,$53.78 ,1,$2.69 ,,4349900.00%,8:13:00 PM,Ewallet,
373-88-1424,C,naypyitaw,Member,Male,HOME AND LIFESTYLE,$35.81 ,5,$8.95 ,,4350200.00%,6:44:00 PM,Ewallet,
365-16-4334,B,mandalay,Normal,Female,FOOD AND BEVERAGES,$26.43 ,8,$10.57 ,,4352000.00%,2:26:00 PM,Ewallet,
503-21-4385,B,mandalay,Member,Male,HEALTH AND BEAUTY,$39.91 ,3,$5.99 ,,4351700.00%,12:40:00 PM,Ewallet,
305-89-2768,B,mandalay,Member,Female,HOME AND LIFESTYLE,$21.90 ,3,$3.29 ,,4347400.00%,6:43:00 PM,Ewallet,
574-80-1489,B,mandalay,Member,Female,FOOD AND BEVERAGES,$62.85 ,4,$12.57 ,,4352100.00%,1:22:00 PM,Ewallet,
784-08-0310,C,naypyitaw,Member,Female,FOOD AND BEVERAGES,$21.04 ,4,$4.21 ,,4347800.00%,1:58:00 PM,Cash,
200-40-6154,B,mandalay,Member,Male,HOME AND LIFESTYLE,$65.91 ,6,$19.77 ,,4350500.00%,11:45:00 AM,Cash,
846-10-0341,A,yangon,Normal,Female,FASHION ACCESSORIES,$42.57 ,7,$14.90 ,,4347100.00%,11:51:00 AM,Cash,
577-34-7579,C,naypyitaw,Member,Male,FOOD AND BEVERAGES,$50.49 ,9,$22.72 ,,4347500.00%,5:16:00 PM,Cash,
430-02-3888,B,mandalay,Normal,Male,ELECTRONIC ACCESSORIES,$46.02 ,6,$13.81 ,,4350300.00%,3:55:00 PM,Cash,
867-47-1948,C,naypyitaw,Normal,Female,HOME AND LIFESTYLE,$15.80 ,10,$7.90 ,,4347400.00%,12:07:00 PM,Cash,
384-59-6655,A,yangon,Member,Female,FOOD AND BEVERAGES,$98.66 ,9,$44.40 ,,4351500.00%,3:07:00 PM,Cash,
256-58-3609,C,naypyitaw,Member,Male,FASHION ACCESSORIES,$91.98 ,1,$4.60 ,,4354200.00%,3:29:00 PM,Cash,
324-92-3863,A,yangon,Member,Male,ELECTRONIC ACCESSORIES,$20.89 ,2,$2.09 ,,4350100.00%,6:45:00 PM,Cash,
593-08-5916,A,yangon,Normal,Female,FASHION ACCESSORIES,$15.50 ,1,$0.78 ,,4354300.00%,3:23:00 PM,Credit card,
364-34-2972,C,naypyitaw,Member,Male,ELECTRONIC ACCESSORIES,$96.82 ,3,$14.52 ,,4355400.00%,8:37:00 PM,Cash,
794-42-3736,B,mandalay,Normal,Male,FOOD AND BEVERAGES,$33.33 ,2,$3.33 ,,4349100.00%,2:41:00 PM,Credit card,
172-42-8274,B,mandalay,Normal,Female,ELECTRONIC ACCESSORIES,$38.27 ,2,$3.83 ,,4352600.00%,6:18:00 PM,Credit card,
558-60-5016,A,yangon,Normal,Female,HOME AND LIFESTYLE,$33.30 ,9,$14.99 ,,4352800.00%,3:27:00 PM,Ewallet,
195-06-0432,A,yangon,Member,Male,HOME AND LIFESTYLE,$81.01 ,3,$12.15 ,,4347800.00%,12:55:00 PM,Credit card,
605-03-2706,A,yangon,Normal,Female,HEALTH AND BEAUTY,$15.80 ,3,$2.37 ,,4354900.00%,6:02:00 PM,Cash,
214-30-2776,B,mandalay,Member,Female,ELECTRONIC ACCESSORIES,$34.49 ,5,$8.62 ,,4353500.00%,7:44:00 PM,Credit card,
746-04-1077,B,mandalay,Member,Female,FOOD AND BEVERAGES,$84.63 ,10,$42.32 ,,4346600.00%,11:36:00 AM,Credit card,
448-34-8700,B,mandalay,Member,Male,HOME AND LIFESTYLE,$36.91 ,7,$12.92 ,,4350600.00%,1:51:00 PM,Ewallet,
452-04-8808,B,mandalay,Normal,Male,ELECTRONIC ACCESSORIES,$87.08 ,7,$30.48 ,,4349100.00%,3:17:00 PM,Cash,
531-56-4728,A,yangon,Normal,Male,HOME AND LIFESTYLE,$80.08 ,3,$12.01 ,,4350700.00%,3:29:00 PM,Cash,
744-82-9138,C,naypyitaw,Normal,Male,FASHION ACCESSORIES,$86.13 ,2,$8.61 ,,4350300.00%,5:59:00 PM,Cash,
883-69-1285,B,mandalay,Member,Male,FASHION ACCESSORIES,$49.92 ,2,$4.99 ,,4353000.00%,11:55:00 AM,Credit card,
221-25-5073,A,yangon,Normal,Female,FOOD AND BEVERAGES,$74.66 ,4,$14.93 ,,4352800.00%,10:39:00 AM,Cash,
518-71-6847,B,mandalay,Member,Male,FOOD AND BEVERAGES,$26.60 ,6,$7.98 ,,4352200.00%,3:10:00 PM,Ewallet,
156-20-0370,B,mandalay,Normal,Female,ELECTRONIC ACCESSORIES,$25.45 ,1,$1.27 ,,4353400.00%,6:10:00 PM,Credit card,
151-33-7434,B,mandalay,Normal,Female,FOOD AND BEVERAGES,$67.77 ,1,$3.39 ,,4350000.00%,8:43:00 PM,Credit card,
728-47-9078,C,naypyitaw,Member,Male,FOOD AND BEVERAGES,$59.59 ,4,$11.92 ,,4348400.00%,12:46:00 PM,Cash,
809-46-1866,A,yangon,Normal,Male,HEALTH AND BEAUTY,$58.15 ,4,$11.63 ,,4348800.00%,5:44:00 PM,Cash,
139-32-4183,A,yangon,Member,Female,SPORTS AND TRAVEL,$97.48 ,9,$43.87 ,,4353800.00%,2:19:00 PM,Ewallet,
148-41-7930,C,naypyitaw,Normal,Male,HEALTH AND BEAUTY,$99.96 ,7,$34.99 ,,4348800.00%,10:33:00 AM,Cash,
189-40-5216,C,naypyitaw,Normal,Male,ELECTRONIC ACCESSORIES,$96.37 ,7,$33.73 ,,4347400.00%,11:40:00 AM,Cash,
374-38-5555,B,mandalay,Normal,Female,FASHION ACCESSORIES,$63.71 ,5,$15.93 ,,4350300.00%,7:30:00 PM,Ewallet,
764-44-8999,B,mandalay,Normal,Female,HEALTH AND BEAUTY,$14.76 ,2,$1.48 ,,4351400.00%,2:42:00 PM,Ewallet,
552-44-5977,B,mandalay,Member,Male,HEALTH AND BEAUTY,$62.00 ,8,$24.80 ,,4346800.00%,7:08:00 PM,Credit card,
267-62-7380,C,naypyitaw,Member,Male,ELECTRONIC ACCESSORIES,$82.34 ,10,$41.17 ,,4355300.00%,7:12:00 PM,Ewallet,
430-53-4718,B,mandalay,Member,Male,HEALTH AND BEAUTY,$75.37 ,8,$30.15 ,,4349300.00%,3:46:00 PM,Credit card,
886-18-2897,A,yangon,Normal,Female,FOOD AND BEVERAGES,$56.56 ,5,$14.14 ,,4354600.00%,7:06:00 PM,Credit card,
602-16-6955,B,mandalay,Normal,Female,SPORTS AND TRAVEL,$76.60 ,10,$38.30 ,,4348900.00%,6:10:00 PM,Ewallet,
745-74-0715,A,yangon,Normal,Male,ELECTRONIC ACCESSORIES,$58.03 ,2,$5.80 ,,4353400.00%,8:46:00 PM,Ewallet,
690-01-6631,B,mandalay,Normal,Male,FASHION ACCESSORIES,$17.49 ,10,$8.75 ,,4351800.00%,6:35:00 PM,Ewallet,
652-49-6720,C,naypyitaw,Member,Female,ELECTRONIC ACCESSORIES,$60.95 ,1,$3.05 ,,4351400.00%,11:40:00 AM,Ewallet,
233-67-5758,C,naypyitaw,Normal,Male,HEALTH AND BEAUTY,$40.35 ,1,$2.02 ,,4349400.00%,1:46:00 PM,Ewallet,
303-96-2227,B,mandalay,Normal,Female,HOME AND LIFESTYLE,$97.38 ,10,$48.69 ,,4352600.00%,5:16:00 PM,Ewallet,
727-02-1313,A,yangon,Member,Male,FOOD AND BEVERAGES,$31.84 ,1,$1.59 ,,4350500.00%,1:22:00 PM,Cash,
347-56-2442,A,yangon,Normal,Male,HOME AND LIFESTYLE,$65.82 ,1,$3.29 ,,4351800.00%,3:33:00 PM,Cash,
849-09-3807,A,yangon,Member,Female,FASHION ACCESSORIES,$88.34 ,7,$30.92 ,,4351400.00%,1:28:00 PM,Cash,
